"","ID","date","url","title","source","duplicate","body"
"50","843092720","2018-04-03","https://www.hindustantimes.com/lucknow/soon-ncert-curriculum-in-government-primary-schools-yogi/story-8PpDSrILApoEzUsXpGAmsO.html","Soon NCERT curriculum in government primary schools: Yogi","Hindustan Times",FALSE,"Chief minister Yogi Adityanath, who launched 'School Chalo Abhiyan' and Dastak movement (JE/AES prevention programme), at Siddharth Nagar, Gorakhpur and Deoria on Monday, said the state government is planning to introduce NCERT curriculum to improve quality of education in government-run-primary schools (class 1 to 8).

Till now UP Board text books are taught in these schools and students preparing for competitions have to read NCERT text books separately. The curriculum will be applicable from next academic session as books have not been purchased yet, sources in Basic Shiksha department told HT.

""It is responsibility of the government to educate its people. For the betterment of students in primary schools we have decided to introduce NCERT curriculum,"" said Yogi while addressing a public meeting in Siddharth Nagar after launching the two programmes. He also inaugurated a newly constructed 100 bed maternity ward at district hospital and laid foundation stones of 34 projects worth Rs 52 crores.

He also told the crowd that the government had approved construction of a medical college at Siddharth Nagar and an official announcement will be made soon.

The CM appreciated efforts of those government officials who had adopted and developed schools. He urged public representatives and other government officials to follow suit. Yogi, who distributed school dresses, books and shoes to children, said that under his government 1.54 crore children had enrolled in primary schools last year.

Elaborating about the Dastak scheme, the CM said it was launched in association with Unicef with an aim to check deaths caused by encephalitis by raising awareness about the disease, its causes and prevention. He asked people to contribute for the success of the fortnight-long Dastak programme by getting children between the age group of 5 to 15 years vaccinated under the scheme.

""A large number of children are affected by encephalitis in Gorakhpur and Basti. Don't they have a right to live,"" he said. The chief minister said over 92 lakh children in 38 districts of UP were vaccinated against Japanese Encephalitis (JE) and 86,000 students who had missed the vaccination will be covered this time.

Later speaking at Pipraich, the CM claimed that mortality rate due to encephalitis had come down from 25% earlier to 11% in 2017 and said it had to be brought down further to 0%.

He also told the crowd that over 1000 students had enrolled in schools on the first day of 'School Chalo Abhiyan.'

Yogi also visited a dalit slum in Subhashnagar and took stock of sanitation arrangement. He also laid foundation stones of 13 projects and inaugurated three projects.

CM SUSPENDS CMO, FOUR COPS FOR LAXITY

Cracking the whip against officials for laxity in discharging their duties, chief minister Yogi Adityanath suspended Siddharth Nagar CMO Dr Ved Prakash Sharma, SHO Itwa Anil Kumar, S-I Itwa and two police constables on Monday.

District magistrate Siddharth Nagar Kunal S Ilku also reportedly faced the ire of CM for administration's failure on various fronts.

As per reports, action against the CMO was taken when he failed to give satisfactory reply to the CM over his failure to ensure door-to-door encephalitis vaccination under 'Dastak Abhiyan.' Action against police officials came on the complaint of a local woman -- Geeta Devi -- who managed to attract Yogi's attention by waving a piece of paper while sitting among the audience during his public meeting in Siddharth Nagar. The CM called Geeta Devi on the stage and she told him that her neighbour was not letting her raise a wall on her piece of land. When she complained to the police, they did not take action and forced her to put a thumb impression on a sulahnama (agreement). On her complaint, the CM issued suspension orders of four cops and asked the SP to resolve her issues.

Speaking later to media, on the issue of 'Bharat Bandh', Yogi said his government had sympathy with the Dalits and added 'spreading anarchy and disruption in the name of protest is not right.'"
"51","842514979","2018-04-02","https://www.hindustantimes.com/lucknow/up-government-set-to-run-5k-english-medium-primary-schools/story-KzuEVGlS9Y3UlJ7e3eEPjP.html","UP government set to run 5k English medium primary schools","Hindustan Times",FALSE,"Government is also taking steps to spread awareness for enrolment into English schools.

With the craze for English-medium schools growing, all eyes will be on government-run 5,000 English-medium primary schools which will become operational with the launch of School Chalo Abhiyan on Monday, minister of state for basic education Anupama Jaiswal said on Sunday.

""Parents queue up for English-medium schools. So we thought why not have government-run English-medium schools to cater to the demand. We will run English-medium schools in each block to provide free education to children,"" she said.

Officials of education department and principals of schools are using social media to promote English-medium schools for admissions.

According to education department officials, the decision was taken as there was a huge demand for English-medium schools.

""The move will give fresh impetus to education in UP. We have identified teachers and have given them postings. The move will encourage parents to withdraw their children from private schools and send them to government-run institutions,"" the minister said.

The government has set up five English-medium schools in each block in all the 75 districts of the state. There are over 820 blocks in UP.

""Instead of setting up new schools, the government has converted existing schools to English-medium institutions after giving training to teachers and providing English books,"" said director, basic education, Sarvendra Vikram Bahadur Singh.

He said efforts would be made to ensure that proper English was taught to students.

""Two years ago, the Samajwadi Party government had set up two such schools in every district of the state and the response was overwhelming. The attendance of students went up. This prompted the BJP government to plan more such schools in the state,"" an official said."
"52","839535559","2018-03-27","http://indianexpress.com/article/cities/ahmedabad/govt-primary-schools-to-be-evaluated-on-april-6-7-says-gujarat-education-minister-5113766/","Govt primary schools to be evaluated on April 6, 7, says Gujarat Education Minister","The Indian Express",FALSE,"By: Express News Service | Ahmedabad | Published: March 28, 2018 2:29 am Education Minister Bhupendrasinh Chudasama PSL 2018: Islamabad United 'best team throughout the tournament' win Pakistan Super League for second timeDill Mill Gayye actor Karan Paranjape passes awayAustralia Ball-tampering controversy LIVE: Steve Smith, David Warner, Cameron Bancroft likely to get sanctioned

Gunotsav, the annual evaluation of government schools in the state, will be conducted on April 6 and 7, said Education Minister Bhupendrasinh Chudasama on Tuesday. The evaluation is aimed at enhancing the educational standards of nearly 54 lakh children in primary schools.

Addressing officers and government employees who will fan out all over the state, Chief Minister Vijay Rupani, through a video conference held on Tuesday, said that most students coming to the government primary schools belonged to the poor families.

""This year, the focus should be on evaluation of physical amenities in villages, like road, drinking water and healthcare facilities, in addition to A, B and C grades given to schools,"" he instructed officials.

During the two days, state government officers will evaluate about 54 lakh students studying in over 34,000 government primary schools, ashram shalas and grant-in-aid schools.

Share your thoughts"
"53","835682109","2018-03-21","https://timesofindia.indiatimes.com/city/hyderabad/pre-primary-schools-lack-clear-cut-policy/articleshow/63393224.cms","Pre-primary schools lack clear-cut policy - Times of India","The Times of India",FALSE,"HYDERABAD: While the Telangana school education department has accorded recognition to over 4,000 pre-primary schools for the 2018-19 academic year, managements rue how the state has issued no clear policy on the curriculum and teacher training programmes for these institutions.

The department, however, has made it mandatory for these schools to employ a sufficient number of qualified teachers, trained ayahs and other supporting staff for the safety of children.

While managements acknowledged the emphasis on infrastructure and safety measures, they said that the department should have also looked into the issue of curriculum, textbooks and teacher training for pre-primary sections.

""The pre-primary section is crucial as the brain development of a child happens at the age of two-andhalf years to five years. While the government has accorded recognition, it has failed to acknowledge the need for a uniform curriculum for the most crucial period of a child's growth,"" said S Madhusudan, founder of a 30-year-old private school that recently secured recognition.

Due to government's failure in framing a uniform curriculum, managements claim, they are forced to adopt the syllabus published by private players. ""Private players have framed pre-primary curriculum using the Montessori method, which is adopted by a majority of the schools. Others frame their own curriculum by teaching basics such as the alphabet and numbers,"" said Srinivas Reddy, president of the Telangana State Recognised School Managements Association.

In fact, according to a report on the Indian Early Childhood Education Impact in Telangana compiled by Unicef, the absence of standard curriculum has affected the learning levels of children as the quality of pre-school education in the state is inappropriate for a child's development. ""Low school readiness levels in children are clearly related to the quality of pre-school education. The large scale service providers do not use age and developmentally appropriate curriculum, methods and materials to engage children,"" stated the report.

In 2016, the Telangana government had proposed the framing of a curriculum for pre-primary classes. However, sources said the proposal has failed to see the light of the day yet.

Seshu Kumari, director of State Council of Educational Research and Training, could not be reached for a comment."
"54","834155773","2018-03-19","https://timesofindia.indiatimes.com/city/pune/primary-schools-score-low-on-infrastructure-under-rte/articleshow/63360997.cms","Primary schools score low on infrastructure under RTE - Times of India","The Times of India",FALSE,"PUNE: The state education department's claim of improving facilities at schools has fallen flat with a distinct drop in meeting infrastructure norms set under the Right to Education Act for primary schools.

The state economic survey has revealed that out of the seven indicators, there has been slight improvement in only one parameter that of providing computer laboratories while there has been a drop in all the other parameters, including providing separate toilets for girls.

The ministry of human resource development has set an annual deadline of March 31to improve the quality of schools in every state by upgrading their facilities in compliance with the key provisions of the RTE, including drinking water facilities, libraries, toilets, buildings, etc.

Educationists said the government had promised to fulfil the infrastructure requirements that were prescribed in the RTE. However, that hasn't been done and due to this, the quality of education is being affected in state schools. Now, the government is shutting down schools for lack of quality.

Educationist Nihal Kirnalli said, ""The most shocking aspect of the survey is the decline in functional toilets for girls in schools. It has gone down to 96.8% from 99.4% in the last three years. How does the state even claim that it is empowering the girl child? This is ridiculous and it seems the government is lying. The facts on the ground prove it.""

Kirnalli said sports is an important factor in a child's development and the reducing number of playgrounds is a worrying sign. ""Surely, there is some improvement in providing computers, but it is of no use if there are less number of libraries than before, drinking water facilities have reduced and there are no toilets,"" Kirnalli added."
"55","827843935","2018-03-08","https://timesofindia.indiatimes.com/city/goa/govt-rejects-all-applications-for-english-primary-schools/articleshow/63224594.cms","Govt rejects all applications for English primary schools - Times of India","The Times of India",FALSE,"Panaji: All applications to open new English medium primary schools from the academic year 2018-19 have been rejected by the directorate of education (DoE). This has been decided in keeping with the medium of instruction policy which the state government has adopted, where it is consciously promoting primary education in Konkani/Marathi medium. Fifteen institutes and trusts had sought permissions to open new English-medium schools from June 2018.

While during the last two academic years, no new primary school was granted permission to begin operations, including Konkani/Marathi ones, during 2018-19 some new regional language schools are expected to be granted permission to open, director of education G P Bhat said.

""Konkani/Marathi schools will be granted permission to open if they are not affecting enrolment in neighbourhood schools,"" said Bhat.

For the academic year 2018-19, DoE has received 61 applications to open new primary schools in the state. Of these, 24 applications are from educational institutions and trusts to open Konkani-medium schools and another 14 to start Marathi-medium schools. DoE has received applications to begin seven new Urdu medium institutions and one application to open a Sindhi language school.

For Konkani or Marathi-medium primary schools, the state has relaxed the distance criteria from neighbourhood schools. As a result, between 2012 and 2016, over 90 regional language schools were allowed to begin operations."
"56","824397373","2018-03-03","http://www.financialexpress.com/india-news/we-are-focused-on-iits-primary-schools-not-on-institutions-between-them-pratham-co-founder-and-ceo-madhav-chavan/1086647/","We are focused on IITs, primary schools, not on institutions between them: Pratham co-founder and CEO Madhav Chavan","The Financial Express",FALSE,"UMA VISHNU: What has been the biggest takeaway from the 2017 ASER (Annual Status of Education Report)?

In fact, I was surprised by things that were good. About 75% students in the age group of 14-18 years can read at least Class 2 textbooks. This is also the number of students who can read Class 2 textbooks at age 14, according to regular ASER. Which means that after 14 years, the number does not drop. Because if you're not using your literacy, you can forget how to read, it is possible. But that doesn't happen and that was a good thing.

Also, the fluency rate grew by 7-8 percentage points within the total number of readers. We also found that 7-8 percentage point more young people, than at age 14, can read at least a sentence in English. So, even though nobody is teaching you English formally, the number seems to increase. This was both interesting and surprising and will help us in the long run.

In math or arithmetic, on the other hand, the number of children who can do division or just about do division remains at 41-42% in the 14-18 age group. That is where the issues come up.

Let's take the example of bank loans. Now say one bank is giving you a loan at 11% interest and another at 13%. Which bank will you choose? 70% students chose the right bank. But if they are told that a shirt for '300 is available on 10% discount, only 40% could figure out the cost of the shirt.

Now, this is a problem because it is a generation which is being told that you can have bank accounts, Jan-Dhan Yojana etc. A large number of this demographic has bank accounts and has been depositing money. A large number of women too deposit money in banks. They've not used ATMs, but they are being told about e-banking, mobile payments etc. But if you don't know what the calculations are or you don't have support systems to do the calculations, then how are you going to figure it out?

So, there are a lot of warning flags out there. When it comes to general knowledge, a large number of kids could not identify their state or its capital on the map of India. I don't know what to make of that. In an ASER pilot test survey, many years ago, we asked kids who the man on the currency note, with no hair and a pair of glasses was. A lot of kids did not know who the man was. When we asked them who they thought it could be, some of them said, 'It must be the person who got the notes printed'.

UMA VISHNU: You have sent out these warning signals for very long now but why is it that there is still confusion about ways to fix the problem?

I can tell you how the debates went. For example, in 2004-05, when UPA-I came to power, the NCERT made an effort to create a National Curriculum Framework. That was an excellent exercise... It was a mass-scale effort of a lot of educationists. They talked about constructivism etc. But today, 12 years later, the language that was generated in the NCERT then has not percolated to lower levels. Translating the principles into practice proved to be difficult. Back then we were saying that we should start by setting small goals and achieving them... If you think that everyone will be able to follow your philosophy of constructivism, it might not work.

In the early days, no one was willing to talk about 'learning outcomes'. For the first time, in the 12th Five-Year Plan, the Planning Commission said learning outcomes were important; till then, the HRD Ministry would not listen. After 2012, 'learning outcomes' has become a buzzword in the ministry too. We would like to take some credit for that.

Now, NCERT has come out with a long list for grade-wise learning outcomes to be achieved, which is going to the other extreme. See, children need to learn to read. If I ask a kid to stand here and read, either the kid can read or he can't. Or they can read a little bit. You can't create a grade or scale of 10 or 15. It should be something so simple and transparent that even parents can understand.

What NCERT has done is create an 'educationist' standard of learning outcomes which is very difficult to understand for a lay person. Reading may be fine but it becomes difficult with mathematics. If you see the survey published by NCERT, the list for learning outcomes for maths is very long and detailed at every grade. If someone asks the teacher, 'Does this child know maths?' and your reply is, 'This child understands angles and regular fractions', it becomes difficult to understand.

I am firmly on the side of the parents and the children -- start with a big, bold approach. But this is not accepted by everybody. There is an argument that it should be done holistically. We don't mind that, but how do you do it? I think we are stuck in what a lot of people used to call best being the enemy of the good. Everybody wants the best. (But) there is confusion. If 70% of children are not going to go beyond Class 10, then only 15-20% will pursue graduation. Then, what is important? That most become the best in science or most learn foundational knowledge?

Even for employment, whether in the organised or unorganised sector, employers are seeking people who are trainable or are willing to absorb training. We don't need a ready-made product for everything, but somebody who can absorb instructions, understand situations and work. We have not been able to create that product.

How do you create that product? It's a very simple thing, but it is in conflict with our ideals of what education should be. That is where the confusion lies. We want to universally create ideal types and we are not able to do so. Ideal or so-called good education today is only for people who can pay more money, and even there it is not ideal.

When you send your children to air-conditioned, elite schools after spending a lot of money, you still pay for tutors that the child goes to in the afternoon. I have never been able to figure out their need for tutors. In Pune, where I live now, I am told a number of schools have private coaching classes inside the school where high school children go for maths and science. Why bother teaching the same syllabus twice? Why not leave the two subjects for private tutors alone? They seem to have hit upon a practical solution. I would love to give the students and their parents an option between regular school classes and private coaching.

RAVISH TIWARI: Through the Sarva Shiksha Abhiyan (SSA) and Right to Education, are we trying to make up for the fact that in the initial years after Independence, the focus was more on higher education than on primary education?

To understand the backwardness in access to education, we have to understand the fact that the population has grown three-four folds since Independence. That's a huge jump. So, you need more schools, more teachers and so on. Except the BIMARU states, all other states achieved 80-90% access to primary education by the '90s. Yes, we could have done better. I think the problem was in the North. There were more socio-political problems in these parts than purely economic ones. Even today, the most backward states, educationally, are those in the BIMARU belt. We did not focus on this belt. The possible reason for that is we should have made (education) a fundamental right at the time of Independence. We said we'll wait for 10 more years and then it never happened.

The Sarva Shiksha Abhiyan was launched in 2002 and ASER measured the issue of access in 2005 -- 92.4% of the children said that they are enrolled in a school, although that's not to say that they are attending classes every day. The Sarva Shiksha Abhiyan was launched when most of the work was done. The SSA helped in the last mile, and from 92.4% enrollment, (the access) has gone up to 96 % maximum. It's not 100% as yet.

The problem is that we focused on the IITs and primary schools, not on institutions in between the two. For example, we should have realised that we will need more teachers given the rate at which our population is growing. And, this is not just an Indian problem. It's not just the politicians or the education system that is to be blamed. Everybody around the world took it for granted that schooling equals learning. Once ASER started coming out with data, a lot of people started saying that this holds true (at least) for the developing world and that schooling isn't always equal to learning.

After World War II, everybody was talking about universal primary education and ways to achieve it -- open schools, appoint teachers, give books free of cost and education will be taken care of. We pointed out that just opening a school and appointing teachers is not enough, especially when you're universalising it and creating a mass base. It can work when you have a smaller number of children but when the population is growing at this rate, you need to do something more. I think the quality issue is linked to access and a lot of things could have been done and they can still be done.

ABANTIKA GHOSH: When we talk about learning outcomes, what role does a teacher have? It is believed that many of them are in the profession because they didn't get through anything else. How does one change that?

People say that when you become an actor, you can learn to act. So you can become a teacher and then get better at it. Even if you're not a great teacher, becoming a reasonably good teacher is not all that difficult. I believe this. I have seen many young people join the teaching profession. There might be a thing such as, 'Aur kuchch nahin to teaching kar lo (If nothing, one can teach)', but once they start working, they want to do a good job. This again is a belief of mine -- people want to be good at what they do. Not the best maybe, but at least good at what they're doing. Young teachers join with hope, optimism and enthusiasm, but it's the system that kills them in no time.

If you look at our survey, in the age group of 14-18 years, 12-14% children have said they want to be teachers.... I think there are ways in which you can get people to work. If you treat teachers like government servants, they will behave like government servants.

In today's age, I would insist on telling young people that it doesn't matter what you do for a living. That's not you. You must have basic abilities to be able to earn a living and there's nothing wrong in doing whatever job you get. But do it well. People run after permanent jobs... but now many know that there is no such thing as a permanent job. You do something to earn a living but that's not you. You need to nurture your hobbies and other skills.

KAUSHIK DAS GUPTA: You talked about getting one's basics right. Do our basics also need to be reformulated?

It has to be. According to the Census 2011, India is 75% literate. By 2020, we will have 85% -- close to 100% -- literacy. But the method to measure literacy was formulated in the middle of the 20th century. We need to urgently change that definition of literacy. Much has changed. We need digital literacy. We need the ability to learn. Reading has to be a fundamental skill, it needs to be taught in schools. If you don't teach it, it's not a skill that a child will develop naturally. The way we teach maths may have to change if everyone needs to become financially literate.

Many children are not able to do simple division sums. Hence, they lose interest. So I created a game called 'Kal Ka Looter' in our digital initiative. It was actually a calculator. It asks questions like, 'If there are 64 chocolates and 16 friends, how many chocolates will each get?' Nobody knows the multiplication table of 16 and the students must have thought, 'what's the deal with tables, just eat the chocolates'. But if you give them a calculator alongside the sum, the kids will talk among themselves and decipher the buttons and figure out 64/16. It is cooperative learning, it is not cheating.

UMA VISHNU: So you are saying that we should invert the way we teach? Give students calculators first and then teach them basic mathematics?

No. The idea is to get the children interested in something. How do we learn? Right now the system says read this, sit quietly and don't ask questions. But if I get interested in it, I might want to learn. My idea is that when people want to learn, there should be avenues available for learning. But they should first want to learn. And we should bring the children to a point where they would want to learn. There is no 'want' right now, there is just learning by rote so that you can pass Class 10.

The objective should be that anybody who wants to learn anything, anytime, should be able to. That should be made possible. In English, Wikipedia has unlimited scope, but how many people are contributing to the Hindi, Marathi or Nepali Wiki? Very less... We are not putting out knowledge in these languages. The solution then proposed is to teach everybody English. I do not think that is the right solution.

ABANTIKA GHOSH: If calculators are made available, why do we then need to teach addition, subtraction and multiplication?

Basically, mathematics is about learning patterns, relationships, logic, discovering it etc. But that doesn't happen now. I am not saying don't teach students addition, subtraction, multiplication; there is a thrill in numbers, there's poetry in mathematics. Some people will find it extremely difficult to think that there is poetry in mathematics.

The other day, (tabla player) Zakir Hussain was speaking in Gurgaon and, I think, the way a tabla player can explain mathematical patterns, nobody else can. Why we don't use that as a resource is beyond me. So, it is the attitude towards learning that needs to change. Once you finish school and college that's when real learning seems to start.

ARANYA SHANKAR: In January this year, Delhi chief minister Arvind Kejriwal said CCTV cameras would be installed in all Delhi government schools within three months, giving parents access to their children in class on a real-time basis.

Personally, I do not agree with it. This thought -- that CCTV surveillance is going to make you safer -- is useless. Is that the kind of society we want? Teachers need to be responsible, they need to create good learning atmosphere in schools... That is more important than anybody installing CCTV cameras. You can't have proper surveillance in banks, what will you do by installing CCTVs in schools?

SOMYA LAKHANI: Anganwadi workers and helpers have been demanding, among other things, an increase in honorarium, health insurance and pension after retirement. They earn very little, about '5,000 per month. Do you think this model is going to fail?

This treatment of anganwadi workers as volunteers is not right. But then there is the other question -- if you make them government servants, will they even work? You don't know how that will play out. Workers should get paid -- they can't survive on Rs 3,000-5000. Some people may argue that they only work for three hours etc. But there is need for them to work longer hours to look after kids. We need day-care centres.

Also, are there jobs being created, especially for non-skilled people? That's a big question. When people are not treated well, there will be anger, and this is a large group of people. The government will have to take a call. They will have to take a second look at the anganwadi model.

UMA VISHNU: One of the criticisms about ASER is that your data is processed, that you don't put out raw data.

We have put up a six-page list of people who have accessed ASER data since 2013 on www.asercentre.org. What do our critics mean by raw data? There are some who want us to give them names of villages and children who are a part of the survey data-set. This is not done. But we do release 'raw data' after removing identifiers such as village and other names. In any survey, you don't disclose personal details for a number of reasons."
"58","824021413","2018-03-03","https://timesofindia.indiatimes.com/city/goa/education-department-treads-cautiously-in-allowing-new-primary-schools/articleshow/63143671.cms","Education department treads cautiously in allowing new primary schools - Times of India","The Times of India",FALSE,"PANAJI: The directorate of education (DoE) has received a surge of applications to start new Konkani and Marathi-medium primary schools, but officials are treading carefully in those cases where permissions are being sought even without the special state grants that regional language schools are eligible for.

Sources said that some applicants have expressed their eagerness to open a Konkani or Marathi-medium primary school even if no state grants are extended to them.

DoE officials are worried that this could act as a backdoor entry for English-medium primary schools, as the institutions, after getting permission to open the school, may switch their medium of instruction at a later stage.

Officials are worried that, if a school starts without grants, it will be under no obligation to continue teaching in a regional language and are therefore set to give preference to schools that are counting on state grants to operate.

Educational bodies and trusts that want to start English-medium primary schools have to clear a number of criteria. Mainly these schools should not be in proximity to regional language government or aided primary schools so as to rule out eating into their student share. For those who want to open Konkani or Marathi-medium primary schools, the state has relaxed this distance criteria. Additionally, Konkani and Marathi primary schools also get special grants per child to operate.

As a result of this policy, between 2012 and 2016, over 90 regional language primary schools were allowed to begin operations. However, no English-medium school was given clearance due to the ongoing row over grants to English-medium primary schools.

For the academic year 2018-19, DoE has received 61 applications to open new primary schools in the state. Of these, 24 applications are from educational institutions and trusts to open Konkani-medium schools, 14 to start Marathi-medium schools, seven to begin Urdumedium institutions and one to open a Sindhi language school.

Another 15 institutes and trusts have sought permissions to open English-medium schools from June 2018."
"59","811215032","2018-02-12","https://timesofindia.indiatimes.com/city/goa/education-department-sees-surge-in-applications-to-open-konkani-primary-schools/articleshow/62880032.cms","Education department sees surge in applications to open Konkani primary schools - Times of India","The Times of India",FALSE,"PANAJI: Around 50% of the applications received by the directorate of education to open primary schools have been for Konkani medium. Despite the state government taking a decision that no English primary schools would be granted permission after it announced the medium of instruction (MoI) policy, the directorate of education has still received 15 applications.

Of the 61 applications received for new primary schools in the state, 24 are from educational institutions and trusts for starting Konkani schools in the state, 14 for Marathi medium schools, seven for Urdu, one for Sindi and 15 for English medium. Director of education G P Bhat told TOI , ""We have forwarded all the applications to the additional district education inspector (ADEI) for a feasibility report.""

Bhat said that last year they had not given permission to start any new primary school based on the government policy that there is no need for more.

The applications to start schools are from Mapusa, Vasco, Betim, Margao, Ponda, Tiswadi, Dharbandora, Canacona, Porvorim and Tambdi Surla, among others. The last date for sending in applications was extended from November 30, 2017, to January 31 this year. A senior government officer said that the English primary schools' applications would be directly rejected because it is against the state policy.

The policy encourages primary education in the mother tongue.

""We have not asked additional district education inspector (ADEI) to give a feasibility study for the English medium primary schools,"" a senior government officer said.

The senior government officer said the directorate of education's stand is clear-the government should not grant more permissions to primary schools as there are already an excess. Government schools are being closed, many have lower enrolment. ""There is no need to give more permission for schools,"" senior government officer said.

The government officer said that over the last three years there have been a lot of applications to start Urdu schools from societies and trusts. ""As per law once we receive the applications for new a primary school we asked the ADEI to inspect the site and give a feasibility report and based on the DoE take a call on applications,"" the senior government officer said, adding that in most cases there are objections from the existing schools.

The officer said that first permission is granted to start the school and the following year, after inspecting the school to verify the teachers and students enrolled, it is given recognition."
"60","810226537","2018-02-10","http://www.asianage.com/metros/mumbai/100218/bmc-primary-schools-to-have-class-5-divisions.html","BMC primary schools to have class 5 divisions?","The Asian Age",FALSE,"Mumbai: In a bid to reduce the dropout rate and increase enrolment in the civic-run schools, the education department is mulling over to adding Class 5 divisions to primary municipal schools while secondary schools could possibly include Class 8 divisions.

This idea was suggested by the education committee of the Brihanmumbai Municipal Corporation (BMC) to encourage the students to continue in the BMC without taking any intermediate break. There are a total of 1,038 primary schools and 149 secondary BMC schools in Mumbai.

""Students tend to drop out as many primary and secondary schools end at Class 4 and Class 7 respectively. Parents need to enrol their students in other schools if there is no class further, which they tend to avoid, as it is an additional burden for them.

This way, students drop out of the schools, which affects their academic life,"" said Shubhada Gudekar, chairperson of BMC education committee.

Ms Gudekar has asked the BMC education department to extend the primary as well as the secondary section from the academic year 2018-19, which will begin from June.

Along with this, several parents of the BMC school students complained to the department about lack of accountability when it comes to providing 27 items such as like bags, books, uniforms, stationery and shoes, which should be given at the beginning of the academic year but is not being done on time. This causes parents to shift the child to privately managed schools.

""This year, our aim is to bring maximum enrolments,"" Mahesh Palkar, the BMC education officer said.

Adding to the existing 27 items, this year, BMC will provide free bus service for transport for all students, gumboots, sports uniforms and healthy nutritional snacks for students."
"61","807557837","2018-02-06","https://www.oneindia.com/india/up-primary-schools-closed-as-teachers-deputed-on-board-exam-duties-in-ghaziabad-2635499.html","UP: Primary schools closed as teachers deputed on board exam duties in Ghaziabad","Oneindia",FALSE,"As UP Board exams begin on Tuesday, Ghaziabad District School Inspector on Tuesday ordered all High Schools and Intermediate schools to stay closed from 6th to 20th Feb and all teachers to be deputed for Board exam duty at various centres.

He also added that action will be taken with the Principles of the schools if they don't follow the orders.

Earlier, the teachers from non-govt aided schools had refused to render their services for Board Exam duty unless their demands like salary hike, were met.

In Meerut alone, there are 120 centres with CCTV cameras. For 10th class, 55,966 students will write the boards and 44,185 students for the 12th class.

Eight teams of flying squads will inspect centres. The board examination would start at 7:30am every day.

There are 2556 primary and higher primary schools in the district where 5,200 teachers teach over 2 lakh kids."
"62","799743929","2018-01-24","https://scroll.in/latest/866128/nhrc-issues-notice-to-odisha-over-closure-of-over-800-government-run-primary-upper-primary-schools","NHRC issues notice to Odisha for closure of over 800 government-run primary, upper primary schools","Scroll.in",FALSE,"The National Human Rights Commission has issued a notice to the Odisha government and the Union Ministry of Human Resource Development after taking suo motu cognizance of a media report that said that many government-run primary and upper primary schools in the state have been shut down.

The media report, published in The Hindu on January 21, said that 828 schools were closed in 2016-17 across the state as they had fewer than 10 students each. The most affected districts were Rayagada, where 124 schools were closed, and Kandhamal, where 101 were shut. The report also raised concerns about the Right to Education of the students, many of whom belong to Scheduled Caste, Scheduled Tribe and other backward communities.

Students and parents prefer either residential schools or the private schools that have cropped up, because they have better facilities and food, The Hindu said, adding that the number of teachers in government schools is also not adequate.

""Opening of private schools cannot be a solution for the shortcomings being faced by the students and the parents in the government schools,"" the commission said in a press statement on Tuesday. ""There seems to be an extreme need for a thorough study of the entire scenario by taking into confidence all the stakeholders to build a healthy environment of education at the primary and upper primary level to tackle the menace of dropouts.""

The commission has asked the Odisha government and the Union ministry to reply within eight weeks."
"63","791573297","2018-01-10","https://www.indiatoday.in/magazine/cover-story/story/19700101-hippocampus-learning-centres-umesh-malhotra-1122888-2018-01-05","300 preschools, 11 primary schools and counting. For this IITian, education is a tool not the goal","India Today",FALSE,"Co-founded Bangalore Labs, India's first infrastructure managed service provider

The son of migrants from Pakistan, Umesh Malhotra had never been to a village before. A graduate from IIT Madras, he started his career with Infosys and was among the first hundred employees of the company. A few years later, a friend took him on a trip to the hinterlands of Rajasthan. There, he found himself sitting before a group of about 10 women, their faces hidden under long ghoonghats, but very vocal about the dismal state of education for their children in the villages.

That is when Umesh changed gears after a good many years in IT, and began his first foray into preschool learning. Starting with one school, 10 children and one teacher, within a year the strength went up to 80 children and three teachers. In 2011, he set up Hippocampus learning centres with the aim of providing quality education to rural children from low income families.

Currently, the company runs more than 300 preschools and 11 primary schools in Karnataka and Maharashtra, educating more than 11,000 students. It uses international standards of teaching and sets goals for reading, writing, arithmetic and English learning. The smile on the children's faces, he says, is his greatest reward."
